Report,Label,Feature,Sentence
report11.pdf.txt_sent.csv,,,"Should your answer to the question in 1(b) or 1(d) be in the affirmative, please provide your opinion on whether it could be inferred that the Orders and Trades were intentionally carried out to cause such an appearance, and if so, how the inference could be drawn."
report11.pdf.txt_sent.csv,,,You may assume that PERSON A and PERSON B had coordinated to enter their respective orders in COMPANY X shares on 10 September 2004 during the Time Period.
report11.pdf.txt_sent.csv,,,A. Important Point needs to Note about Share Trading Data Bloomberg is a common source of share data; it has its own method of treating share data.
report11.pdf.txt_sent.csv,,,The share prices trading record of Company X on 10 September 2004 shown on Bloomberg in 2008 were different from the Annex document provided by CAD.
report11.pdf.txt_sent.csv,,,"According to Annex record on 10 September 2004, the intra-day high was SGD $ 1.89 while the Bloomberg table shown day high was SGD $1.8067."
report11.pdf.txt_sent.csv,,,"On the other hand, the share price record on Reuters and Yahoo Finance web site database, are showing same set of data as CAD annex."
report11.pdf.txt_sent.csv,,,I suspect the increasing number of shares outstanding and the way Bloomberg treated historical data caused the difference.
report11.pdf.txt_sent.csv,,,"According to Bloomberg, the average numbers of shares outstanding for EPS calculation were 710.1 m at Dec 2004, 713.5 m at Dec 2005, 717.6 m at Dec 2006 and 719.7 m at Dec 2007."
report11.pdf.txt_sent.csv,,,I have used the number of shares traded as the units for measurement of trading volume instead of value.
report11.pdf.txt_sent.csv,,,"After thorough examination of the share data in all the mentioned databases, I regard this is the way to avoid the issue of adjustment to share price record and the results of analysis presented in this report will not be affected."
report11.pdf.txt_sent.csv,,,General Appearances Created or likely Created by the Orders and Transactions of Person
report11.pdf.txt_sent.csv,,,A B.1.1 Very confident of the intra-day profit prospect of Company share X Person A knew he could possibly be responsible for more than 20 % of the trade volume of the share on 10 September 2004 (judging from the trade data in the morning session and the volume he intended to make on the day).
report11.pdf.txt_sent.csv,,,"Also, Person A?s transaction valued more than SGD 700,000 on 10 September 2004."
report11.pdf.txt_sent.csv,,,"With regard to the value of the transaction, it was generally considered big for an individual stock investor."
report11.pdf.txt_sent.csv,,,"B.1.2 Do not care too much about the buying price of his shares compared with that days? average price Generally speaking, investor would like to buy at a lower price and would avoid buying all the shares at one time and will spread the buying over different time of the day."
report11.pdf.txt_sent.csv,,,The buying started only after the trading hours of that day has expired 76%.
report11.pdf.txt_sent.csv,Event,,"Person A brought 348,000 shares at 15:36pm on 10 September 2004."
report11.pdf.txt_sent.csv,Event,Shares traded by suspects vs total outstanding shares,"These 348,000 shares represented 87% (=348,000/400,000) of Person A?s total buying volume on that day."
report11.pdf.txt_sent.csv,Event,,Trading sessions for the market are held between 9:00am-. 12:30 pm and 2:00pm - 5:00pm.
report11.pdf.txt_sent.csv,Event,Profit of the suspects,"B.1.3 Person A wanted to have a profitable day trade In less than 4 minutes time after the purchase of 348,000 shares,"
report11.pdf.txt_sent.csv,Event,,Person A placed two sell orders to sell all the shares at higher prices.
report11.pdf.txt_sent.csv,Event,Shares traded by suspects vs total outstanding shares,"B.1.4 Person A was lucky to find one buyer took up 100% of his position at higher prices and 63% [=252,000/400,000] of the shares (252,000 shares) were sold to Person B at intra-day high price (SGD$1.89)."
report11.pdf.txt_sent.csv,,,General Appearances Created or likely be Created by the Orders and Transactions of Person B B.2.1 Confident of the profit prospect of share X Person B knew he could possibly be responsible for more than 40 % of the trade volume of the share on 10 September 2004 (judging from the trade data in the morning session and the volume he intended to generate on the day).
report11.pdf.txt_sent.csv,,,It seems the pair does not care too much about the buying price of his shares compared with that days' average price.
report11.pdf.txt_sent.csv,,,"The pair liked to create the phenonmen of good buying momentum by enforcing concentrated buying Generally speaking, investor would like to buy at a lower price and would avoid buying all the shares at one time and will spread the buying over different time of the day."
report11.pdf.txt_sent.csv,Event,,The buying started only after the trading hours of that day has expired 80%.
report11.pdf.txt_sent.csv,Event,,"Person B placed an order to buy 200,000 shares at 15:45 pm or 24% (=200,000/810,000) of Person"
report11.pdf.txt_sent.csv,Event,Shares traded by suspects vs total outstanding shares,"In hurry to finish buying at the end of the trading day on 10 September 2004 to create concentrated buying with heavy volume The first buy order for 78,000 shares was done at 16:17pm (88% of the trading hours expired)."
report11.pdf.txt_sent.csv,Event,,Person B done 90% of the buying on 10 September 2004 within 47 minutes time (or 12% of the day?s trading hours).
report11.pdf.txt_sent.csv,Event,,Trading sessions for the market are held between 9:00am-12: 30pm and 2:00pm - 5:00pm.
report11.pdf.txt_sent.csv,Event,Shares traded by suspects vs total outstanding shares,"Appear to have a strong and real demand for the shares and will likely push up the share price Among the 810,000 shares bought by Person B, 302,000 shares or 37% [=302,000/810,000] of the shares bought by Person B were at intra-day high 1.89."
report11.pdf.txt_sent.csv,,,There is a way to avoid by spread over the timing of purchasing Company share X to whole trading day rather than 15% of the trading hours.
report11.pdf.txt_sent.csv,Event,Shares traded by suspects vs total outstanding shares,"B.2.5 Person B was lucky to find one buyer fulfilled 49% of his demand (400,000 shares, 33% of the day's total volume for Company share X)"
report11.pdf.txt_sent.csv,,,Is it a preconceived plan or pure by chances?
report11.pdf.txt_sent.csv,,,It appears to be a planned trading exercise.
report11.pdf.txt_sent.csv,Event,,General Appearances Created or likely be created by the Orders and Transactions of Person A &B B.3.1 Appeared to have sustained buying of Shares X in the afternoon trading session Person A started buying at 15:36pm and Person B started at 15:45pm.
report11.pdf.txt_sent.csv,Event,,Both Person A and B were big player in the market of Share X. It appears that Person A?s selling could get higher prices since the buying volume of Person B was doubled
report11.pdf.txt_sent.csv,Event,,Person A?s and also Person A bought 96.5% of the shares he wanted to trade before Person B entered any trade.
report11.pdf.txt_sent.csv,,,"It appears that the pair could set the market price in the afternoon session The pair?s transaction volume dominant the afternoon session, it is logical to deduct that their trading activities could exert influence on the share price of X in the afternoon session."
report11.pdf.txt_sent.csv,Event,,With the fact that all (100%) of the shares Person A bought were sold to Person B.
report11.pdf.txt_sent.csv,,,The pair could ensure the execution prices were under their control.
report11.pdf.txt_sent.csv,Event,,The trading volumes of the pair were significant compared with the previous 5 trading day volume either individually or in aggregate.
report11.pdf.txt_sent.csv,,,B.3.5 It appears Person B?s buying was subsidizing the contra-trade of Person A. 8 C. Answers
report11.pdf.txt_sent.csv,,,a) Appearances Created or were likely created by the Orders and Transactions of Person A &B with respect to the market for COMPANY X shares Create a bullish mode for the market for Company X shares as investors (Person A & B) were buying relative large volume within a relative short period of time.
report11.pdf.txt_sent.csv,,,"Turnover for the shares during the afternoon surged, creating appearance that liquidity (ease of buying or selling the share) risk has reduced."
report11.pdf.txt_sent.csv,,,The successful (profitable) day trades of Person A were done in the above-described favorable trading environment.
report11.pdf.txt_sent.csv,,,False or Misleading Appearances Created or were likely created by the Orders and Transactions of Person A & B with respect to the market for COMPANY X shares
report11.pdf.txt_sent.csv,,,Their concentrated buying (refer to B.1.1 & 2) will create false appearances or illusion that Share X was in high demand.
